Date,Close,Open,High,Low
Nov-14-2012,1355.49,1374.64,1380.13,1352.50
Nov-15-2012,1353.33,1355.41,1360.62,1348.05
Nov-16-2012,1359.88,1353.36,1362.03,1343.35
Nov-19-2012,1386.89,1359.88,1386.89,1359.88
Nov-20-2012,1387.81,1386.82,1389.77,1377.04
Nov-21-2012,1391.03,1387.79,1391.25,1386.39
Nov-22-2012,1406.29,1409.15,1409.15,1397.68
Nov-26-2012,1406.29,1409.15,1409.15,1397.68
Nov-27-2012,1398.94,1406.29,1409.01,1398.03
Nov-28-2012,1409.93,1398.77,1410.31,1385.43
Nov-29-2012,1415.95,1409.96,1419.70,1409.04
Nov-30-2012,1416.18,1415.95,1418.86,1411.63
Dec-03-2012,1409.46,1416.34,1423.73,1408.46
Dec-04-2012,1407.05,1409.46,1413.14,1403.65
Dec-05-2012,1409.28,1407.05,1415.56,1398.23
Dec-06-2012,1413.94,1409.43,1413.95,1405.93
Dec-07-2012,1418.07,1413.95,1420.34,1410.90
Dec-10-2012,1418.55,1418.07,1421.64,1415.64
Dec-11-2012,1427.84,1418.55,1434.27,1418.55
Dec-12-2012,1428.48,1427.84,1438.59,1426.76
Dec-13-2012,1419.45,1428.48,1431.36,1416.00
Dec-14-2012,1413.58,1419.45,1419.45,1411.88
Dec-17-2012,1430.36,1413.54,1430.67,1413.54
Dec-18-2012,1446.79,1430.47,1448.00,1430.47
Dec-19-2012,1435.81,1446.79,1447.75,1435.80
Dec-20-2012,1443.69,1435.81,1443.70,1432.82
Dec-21-2012,1430.15,1443.67,1443.67,1422.58
Dec-25-2012,1419.83,1426.66,1429.42,1416.43
Dec-26-2012,1419.83,1426.66,1429.42,1416.43
Dec-27-2012,1418.10,1419.83,1422.80,1401.80
Dec-28-2012,1402.43,1418.10,1418.10,1401.58
Jan-04-2013,1466.47,1459.37,1467.94,1458.99
Jan-07-2013,1461.89,1466.47,1466.47,1456.62
Jan-08-2013,1457.15,1461.89,1461.89,1451.64
Jan-09-2013,1461.02,1457.15,1464.73,1457.15
Jan-10-2013,1472.12,1464.64,1472.30,1461.02
Jan-11-2013,1472.05,1472.12,1472.75,1467.58
Jan-15-2013,1472.34,1470.67,1473.31,1463.76
Jan-16-2013,1472.63,1472.33,1473.96,1467.60
Jan-17-2013,1480.94,1472.63,1485.16,1472.63
Jan-18-2013,1485.98,1480.95,1485.98,1475.81
Jan-21-2013,1492.56,1485.98,1492.56,1481.16
Jan-22-2013,1492.56,1485.98,1492.56,1481.16
Jan-23-2013,1494.81,1492.56,1496.13,1489.90
Jan-24-2013,1494.82,1494.81,1502.27,1489.46
Jan-25-2013,1502.96,1494.82,1503.26,1494.82
Jan-28-2013,1500.18,1502.96,1503.23,1496.33
Jan-29-2013,1507.84,1500.18,1509.35,1498.09
Jan-30-2013,1501.96,1507.84,1509.94,1500.11
Jan-31-2013,1498.11,1501.96,1504.19,1496.76
Feb-01-2013,1513.17,1498.11,1514.41,1498.11
Feb-04-2013,1495.71,1513.17,1513.17,1495.02
Feb-05-2013,1511.29,1495.71,1514.96,1495.71
Feb-06-2013,1512.12,1511.29,1512.53,1504.71
Feb-07-2013,1509.39,1512.12,1512.90,1498.49
Feb-08-2013,1517.93,1509.39,1518.31,1509.39
Feb-12-2013,1519.43,1517.01,1522.29,1515.61
Feb-13-2013,1520.33,1519.43,1524.69,1515.93
Feb-14-2013,1521.38,1520.33,1523.14,1514.02
Feb-15-2013,1519.79,1521.38,1524.24,1514.14
Feb-18-2013,1530.94,1519.79,1530.94,1519.79
Feb-19-2013,1530.94,1519.79,1530.94,1519.79
Feb-20-2013,1511.95,1530.94,1530.94,1511.41
Feb-21-2013,1502.42,1511.95,1511.95,1497.29
Feb-22-2013,1515.60,1502.42,1515.64,1502.42
Feb-25-2013,1487.85,1515.60,1525.84,1487.85
Feb-26-2013,1496.94,1487.85,1498.99,1485.01
Feb-27-2013,1515.99,1496.94,1520.08,1494.88
Feb-28-2013,1514.68,1515.99,1525.34,1514.46
Mar-01-2013,1518.20,1514.68,1519.99,1501.48
Mar-04-2013,1525.20,1518.20,1525.27,1512.29
Mar-05-2013,1539.79,1525.20,1543.47,1525.20
Mar-06-2013,1541.46,1539.79,1545.25,1538.11
Mar-07-2013,1544.26,1541.46,1545.78,1541.46
Mar-08-2013,1551.18,1544.26,1552.48,1542.94
Mar-11-2013,1556.22,1551.15,1556.27,1547.36
Mar-12-2013,1552.48,1556.22,1556.77,1548.24
Mar-13-2013,1554.52,1552.48,1556.39,1548.25
Mar-14-2013,1563.23,1554.52,1563.32,1554.52
Mar-15-2013,1560.70,1563.21,1563.62,1555.74
Mar-18-2013,1552.10,1560.70,1560.70,1545.13
Mar-19-2013,1548.34,1552.10,1557.25,1538.57
Mar-21-2013,1545.80,1558.71,1558.71,1543.55
Mar-22-2013,1556.89,1545.90,1557.74,1545.90
Mar-25-2013,1551.69,1556.89,1564.91,1546.22
Mar-26-2013,1563.77,1551.69,1563.95,1551.69
Mar-27-2013,1562.85,1563.75,1564.07,1551.90
Mar-28-2013,1569.19,1562.86,1570.28,1561.08
Mar-29-2013,1562.17,1569.18,1570.57,1558.47
Apr-01-2013,1562.17,1569.18,1570.57,1558.47
Apr-02-2013,1570.25,1562.17,1573.66,1562.17
Apr-03-2013,1553.69,1570.25,1571.47,1549.80
Apr-04-2013,1559.98,1553.69,1562.60,1552.52
Apr-05-2013,1553.28,1559.98,1559.98,1539.50
Apr-08-2013,1563.07,1553.26,1563.07,1548.63
Apr-09-2013,1568.61,1563.11,1573.89,1560.92
Apr-10-2013,1587.73,1568.61,1589.07,1568.61
Apr-11-2013,1593.37,1587.73,1597.35,1586.17
Apr-12-2013,1588.85,1593.30,1593.30,1579.97
Apr-15-2013,1552.36,1588.84,1588.84,1552.28
Apr-16-2013,1574.57,1552.36,1575.35,1552.36
Apr-17-2013,1552.01,1574.57,1574.57,1543.69
Apr-18-2013,1541.61,1552.03,1554.38,1536.03
Apr-19-2013,1555.25,1541.61,1555.89,1539.40
Apr-22-2013,1562.50,1555.25,1565.55,1548.19
Apr-23-2013,1578.78,1562.50,1579.58,1562.50
Apr-24-2013,1578.79,1578.78,1583.00,1575.80
Apr-25-2013,1585.16,1578.93,1592.64,1578.93
